FIPS_CODE,COUNTY_CODE,COUNTY,ST,STATE,FOOD_INSECURITY,SEVERE_HOUSING_COST_BURDEN,UNEMPLOYED,NO_VEHICLE_ACCESS,UNINSURED
1308022,1308,Saint-Louis de Kent,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1308008,1308,Saint-Paul,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1314021,1314,Saint-Quentin,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1314022,1314,Saint-Quentin,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1313011,1313,Sainte-Anne,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1313012,1313,Sainte-Anne-de-Madawaska,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1315033,1315,Sainte-Marie-Saint-Raphaël,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1307024,1307,Salisbury,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1307028,1307,Salisbury,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1307016,1307,Shediac,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1307052,1307,Shediac,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1303014,1303,Sheffield,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1315029,1315,Shippagan,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1315031,1315,Shippagan,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1301004,1301,Simonds,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1311021,1311,Simonds,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1310024,1310,Southampton,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1309026,1309,Southesk,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1305034,1305,Springfield,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1313020,1313,St. Basile 10,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1302018,1302,St. George,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1313033,1313,St. Hilaire,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1301002,1301,St. Martins,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1302037,1302,St. Stephen,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1310036,1310,Stanley,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1310037,1310,Stanley,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1305031,1305,Studholm,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1305022,1305,Sussex,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1305021,1305,Sussex,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1305023,1305,Sussex Corner,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1309047,1309,Tabusintac 9,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1314015,1314,Tide Head,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1312007,1312,Tobique 20,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1315002,1315,Tracadie,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1303005,1303,Tracy,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1305004,1305,Upham,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1309027,1309,Upper Miramichi,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1311014,1311,Wakefield,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1304018,1304,Waterborough,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1305024,1305,Waterford,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1308014,1308,Weldford,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1308004,1308,Wellington,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1302006,1302,West Isles,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1305011,1305,Westfield,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1307001,1307,Westmorland,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1304008,1304,Wickham,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1311031,1311,Wicklow,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1311018,1311,Wilmot,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1311004,1311,Woodstock,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1311006,1311,Woodstock,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1311005,1311,Woodstock 23,NB,New Brunswick,0.1690,0.1139,0.0540,0.0630,0.1190
1001186,1001,Admirals Beach,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009023,1009,Anchor Point,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1006011,1006,Appleton,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001144,1001,Aquaforte,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001270,1001,Arnold's Cove,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001464,1001,Avondale,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1006026,1006,Badger,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008079,1008,Baie Verte,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002040,1002,Baine Harbour,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001512,1001,Bauline,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001557,1001,Bay Bulls,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002027,1002,Bay L'Argent,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001409,1001,Bay Roberts,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001347,1001,Bay de Verde,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008040,1008,Baytona,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008066,1008,Beachside,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009042,1009,Bellburns,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003004,1003,Belleoram,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008038,1008,Birchy Bay,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009026,1009,Bird Cove,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001394,1001,Bishop's Cove,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1006019,1006,Bishop's Falls,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007023,1007,Bonavista,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1006022,1006,Botwood,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001219,1001,Branch,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008077,1008,Brent's Cove,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008055,1008,Brighton,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001446,1001,Brigus,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001375,1001,Bryant's Cove,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1006031,1006,Buchans,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003028,1003,Burgeo,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002005,1002,Burin,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008071,1008,Burlington,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003033,1003,Burnt Islands,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008037,1008,Campbellton,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001126,1001,Cape Broyle,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1004033,1004,Cape St. George,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001370,1001,Carbonear,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008011,1008,Carmanville,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1010012,1010,"Cartwright, Labrador",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007050,1007,Centreville-Wareham-Trinity,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001281,1001,Chance Cove,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008024,1008,Change Islands,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003034,1003,Channel-Port aux Basques,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001289,1001,Chapel Arm,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1010013,1010,Charlottetown (Labrador),NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007013,1007,Clarenville,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001429,1001,Clarke's Beach,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008092,1008,Coachman's Cove,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001207,1001,Colinet,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001456,1001,Colliers,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001274,1001,Come By Chance,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008039,1008,Comfort Cove-Newstead,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001485,1001,Conception Bay South,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001461,1001,Conception Harbour,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009008,1009,Conche,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009034,1009,Cook's Harbour,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1005014,1005,Cormack,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1005018,1005,Corner Brook,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008032,1008,Cottlesville,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009016,1009,Cow Head,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1005023,1005,Cox's Cove,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008029,1008,Crow Head,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001437,1001,Cupids,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009015,1009,Daniel's Harbour,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1005004,1005,Deer Lake,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001259,1001,"Division No. 1, Subd. A",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001234,1001,"Division No. 1, Subd. B",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001214,1001,"Division No. 1, Subd. C",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001565,1001,"Division No. 1, Subd. D",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001304,1001,"Division No. 1, Subd. E",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001321,1001,"Division No. 1, Subd. F",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001339,1001,"Division No. 1, Subd. G",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001357,1001,"Division No. 1, Subd. H",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001374,1001,"Division No. 1, Subd. I",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001405,1001,"Division No. 1, Subd. K",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001415,1001,"Division No. 1, Subd. L",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001421,1001,"Division No. 1, Subd. M",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001441,1001,"Division No. 1, Subd. N",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001452,1001,"Division No. 1, Subd. O",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001490,1001,"Division No. 1, Subd. R",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001124,1001,"Division No. 1, Subd. U",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001101,1001,"Division No. 1, Subd. V",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001155,1001,"Division No. 1, Subd. W",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001203,1001,"Division No. 1, Subd. X",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001293,1001,"Division No. 1, Subd. Y",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1010001,1010,"Division No. 10, Subd. A",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1010008,1010,"Division No. 10, Subd. B",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1010020,1010,"Division No. 10, Subd. C",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1010029,1010,"Division No. 10, Subd. D",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002031,1002,"Division No. 2, Subd. C",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002022,1002,"Division No. 2, Subd. D",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002001,1002,"Division No. 2, Subd. E",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002006,1002,"Division No. 2, Subd. F",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002009,1002,"Division No. 2, Subd. G",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002016,1002,"Division No. 2, Subd. H",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002026,1002,"Division No. 2, Subd. I",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002048,1002,"Division No. 2, Subd. K",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003001,1003,"Division No. 3, Subd. A",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003014,1003,"Division No. 3, Subd. D",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003021,1003,"Division No. 3, Subd. E",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003024,1003,"Division No. 3, Subd. F",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003031,1003,"Division No. 3, Subd. H",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003038,1003,"Division No. 3, Subd. I",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003042,1003,"Division No. 3, Subd. J",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1004001,1004,"Division No. 4, Subd. A",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1004006,1004,"Division No. 4, Subd. B",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1004011,1004,"Division No. 4, Subd. C",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1004016,1004,"Division No. 4, Subd. D",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1004022,1004,"Division No. 4, Subd. E",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1005001,1005,"Division No. 5, Subd. A",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1005016,1005,"Division No. 5, Subd. C",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1005019,1005,"Division No. 5, Subd. D",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1005007,1005,"Division No. 5, Subd. E",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1005010,1005,"Division No. 5, Subd. F",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1005003,1005,"Division No. 5, Subd. G",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1006029,1006,"Division No. 6, Subd. A",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1006014,1006,"Division No. 6, Subd. C",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1006001,1006,"Division No. 6, Subd. D",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1006008,1006,"Division No. 6, Subd. E",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007056,1007,"Division No. 7, Subd. A",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007051,1007,"Division No. 7, Subd. B",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007038,1007,"Division No. 7, Subd. D",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007031,1007,"Division No. 7, Subd. E",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007028,1007,"Division No. 7, Subd. F",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007024,1007,"Division No. 7, Subd. G",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007018,1007,"Division No. 7, Subd. I",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007014,1007,"Division No. 7, Subd. J",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007009,1007,"Division No. 7, Subd. K",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007006,1007,"Division No. 7, Subd. L",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007001,1007,"Division No. 7, Subd. M",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007045,1007,"Division No. 7, Subd. N",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008074,1008,"Division No. 8, Subd. A",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008058,1008,"Division No. 8, Subd. C",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008052,1008,"Division No. 8, Subd. D",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008046,1008,"Division No. 8, Subd. E",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008042,1008,"Division No. 8, Subd. F",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008036,1008,"Division No. 8, Subd. G",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008031,1008,"Division No. 8, Subd. H",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008026,1008,"Division No. 8, Subd. I",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008008,1008,"Division No. 8, Subd. L",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008001,1008,"Division No. 8, Subd. M",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008067,1008,"Division No. 8, Subd. O",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008065,1008,"Division No. 8, Subd. P",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009009,1009,"Division No. 9, Subd. A",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009021,1009,"Division No. 9, Subd. C",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009031,1009,"Division No. 9, Subd. D",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009001,1009,"Division No. 9, Subd. F",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009047,1009,"Division No. 9, Subd. G",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009041,1009,"Division No. 9, Subd. H",NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007057,1007,Dover,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007026,1007,Duntara,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007042,1007,Eastport,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007020,1007,Elliston,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008043,1008,Embree,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009004,1009,Englee,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002039,1002,English Harbour East,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001136,1001,Fermeuse,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001149,1001,Ferryland,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001507,1001,Flatrock,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008075,1008,Fleur de Lys,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009024,1009,Flower's Cove,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1008099,1008,Fogo Island,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1010005,1010,Forteau,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002018,1002,Fortune,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002025,1002,Fox Cove-Mortier,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001254,1001,Fox Harbour,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002017,1002,Frenchman's Cove,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1004017,1004,Gallants,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007047,1007,Gambo,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1006009,1006,Gander,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002021,1002,Garnish,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001174,1001,Gaskiers-Point La Haye,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003012,1003,Gaultois,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1005015,1005,Gillams,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009030,1009,Glenburnie-Birchy Head-Shoal Brook,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1006012,1006,Glenwood,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007044,1007,Glovertown,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009039,1009,Goose Cove East,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002019,1002,Grand Bank,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1006017,1006,Grand Falls-Windsor,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1002030,1002,Grand le Pierre,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007054,1007,Greenspond,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1005008,1005,Hampden,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001335,1001,Hant's Harbour,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007041,1007,Happy Adventure,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1010025,1010,Happy Valley-Goose Bay,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003008,1003,Harbour Breton,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001379,1001,Harbour Grace,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001469,1001,Harbour Main-Chapel's Cove-Lakeview,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1007049,1007,Hare Bay,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1009018,1009,Hawke's Bay,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001325,1001,Heart's Content,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001312,1001,Heart's Delight-Islington,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001316,1001,Heart's Desire,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1003011,1003,Hermitage-Sandyville,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1001472,1001,Holyrood,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1011030,1011,Hopedale,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
1005006,1005,Howley,NL,Newfoundland and Labrador,0.1690,0.1139,0.0540,0.0630,0.1190
